,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,timepoint
12,355.198347107438,381.0413223140496,399.0330578512397,402.6694214876033,398.8782608695652,369.26446280991735,404.42148760330576,404.53719008264466,402.10743801652893,414.72727272727275,407.801652892562,410.4876033057851,413.89256198347107,367.6942148760331,424.94214876033055,376.10743801652893,389.3223140495868,386.20661157024796,408.45454545454544,385.74380165289256,362.8347107438017,408.8677685950413,414.88429752066116,423.35537190082647,405.8099173553719,403.1322314049587,404.8073394495413,424.0330578512397,421.5238095238095,423.68595041322317,410.24793388429754,386.09090909090907,416.39669421487605,425.87603305785126,401.09090909090907,423.27272727272725,405.73553719008265,430.27272727272725,427.3636363636364,426.9504132231405,418.56198347107437,431.9504132231405,392.22314049586777,361.31404958677683,434.6611570247934,418.9504132231405,433.0413223140496,413.91735537190084,422.3471074380165,413.11570247933884,368.3057851239669,384.46280991735534,391.9917355371901,378.22314049586777,398.24793388429754,385.4876033057851,388.9504132231405,392.8677685950413,386.900826446281,388.79338842975204,380.44628099173553,370.3305785123967,,,,,,,12
13,421.504132231405,413.89256198347107,394.3223140495868,367.21487603305786,385.55371900826447,391.297520661157,378.1818181818182,390.5702479338843,397.4297520661157,383.7190082644628,393.198347107438,386.6776859504132,378.3223140495868,369.495867768595,354.2809917355372,384.1735537190083,401.1322314049587,398.75206611570246,401.15533980582524,370.21487603305786,405.4876033057851,408.4710743801653,402.6280991735537,417.6280991735537,409.3719008264463,412.2892561983471,417.0,367.7603305785124,377.1735537190083,426.7685950413223,391.6363636363636,387.5289256198347,410.1487603305785,386.55371900826447,362.8347107438017,411.9504132231405,415.2809917355372,425.58677685950414,408.3719008264463,404.3305785123967,403.6521739130435,424.91735537190084,425.39669421487605,413.1404958677686,387.7190082644628,417.3801652892562,402.6198347107438,424.5702479338843,427.22314049586777,407.0495867768595,426.2396694214876,432.9586776859504,428.25619834710744,419.1487603305785,431.31404958677683,392.46280991735534,362.25619834710744,434.7190082644628,403.3223140495868,421.6280991735537,430.59504132231405,411.3471074380165,,,,,,,13
14,393.27272727272725,380.297520661157,391.56198347107437,397.0330578512397,384.43801652892563,395.1404958677686,389.53719008264466,379.2314049586777,369.6528925619835,356.801652892562,373.72727272727275,395.0413223140496,404.9586776859504,402.5289256198347,404.803738317757,372.8595041322314,409.1900826446281,410.34234234234236,412.3305785123967,421.74380165289256,413.5289256198347,392.5702479338843,415.79338842975204,420.0165289256198,370.2892561983471,379.64462809917353,430.3471074380165,394.8595041322314,390.0082644628099,414.6776859504132,389.3223140495868,365.46280991735534,417.4793388429752,421.6528925619835,429.6198347107438,411.31404958677683,409.05882352941177,407.7107438016529,428.7685950413223,428.8512396694215,417.3801652892562,390.31404958677683,404.10743801652893,429.4876033057851,429.1570247933884,410.0,435.9917355371901,431.1570247933884,422.2314049586777,431.2314049586777,395.43801652892563,362.801652892562,434.42148760330576,424.7190082644628,406.20661157024796,430.54545454545456,410.97520661157023,424.1818181818182,394.1652892561983,416.702479338843,367.72727272727275,390.20661157024796,,,,,,,14
15,356.2314049586777,379.6363636363636,374.08264462809916,396.9834710743802,406.93388429752065,404.3057851239669,408.8512396694215,407.297520661157,373.24793388429754,411.6363636363636,416.3223140495868,381.702479338843,407.11570247933884,424.1487603305785,417.22314049586777,393.35537190082647,417.92561983471074,422.75206611570246,370.2809917355372,380.24793388429754,433.4297520661157,402.43801652892563,395.58677685950414,390.5702479338843,415.02479338842977,411.97520661157023,418.77685950413223,391.9504132231405,365.9586776859504,418.88429752066116,424.2396694214876,431.1487603305785,412.22314049586777,408.05785123966945,411.25619834710744,430.94214876033055,430.8264462809917,420.5702479338843,391.900826446281,423.39669421487605,406.57851239669424,429.3057851239669,432.06611570247935,410.3471074380165,438.1404958677686,431.79338842975204,431.77685950413223,423.07438016528926,397.08264462809916,363.4793388429752,408.7603305785124,434.3884297520661,424.4710743801653,387.57851239669424,430.8264462809917,409.3471074380165,424.24793388429754,419.495867768595,367.9834710743802,393.3801652892562,394.0413223140496,379.60330578512395,394.6280991735537,391.5206611570248,395.198347107438,395.57851239669424,387.94214876033055,368.56198347107437,15
16,358.4793388429752,379.11570247933884,373.57851239669424,398.88429752066116,409.3884297520661,407.4876033057851,410.31404958677683,408.88429752066116,373.78512396694214,412.77685950413223,415.24793388429754,383.3388429752066,418.07438016528926,407.55371900826447,425.78512396694214,417.79338842975204,419.3057851239669,422.27272727272725,424.20661157024796,370.7190082644628,435.59504132231405,380.0330578512397,403.6776859504132,396.5289256198347,391.8429752066116,416.0082644628099,415.1570247933884,421.53719008264466,392.3471074380165,366.08264462809916,422.900826446281,427.6528925619835,431.6776859504132,414.4033613445378,411.45454545454544,407.31404958677683,433.2314049586777,432.57851239669424,421.7107438016529,393.099173553719,428.0330578512397,407.7107438016529,430.3305785123967,434.05785123966945,410.4297520661157,442.45454545454544,433.801652892562,431.55371900826447,424.4710743801653,397.2314049586777,362.78512396694214,409.92561983471074,432.1652892561983,388.5702479338843,428.5206611570248,424.27272727272725,419.8181818181818,367.1652892561983,395.3636363636364,394.6776859504132,389.6942148760331,395.06611570247935,377.1404958677686,392.4710743801653,394.53719008264466,368.900826446281,,,16
17,366.79338842975204,424.7190082644628,432.43801652892563,358.1404958677686,374.4710743801653,399.44628099173553,409.58677685950414,408.87603305785126,410.3057851239669,408.94214876033055,374.1570247933884,414.1900826446281,414.2892561983471,434.43801652892563,412.1404958677686,411.3057851239669,434.2809917355372,434.702479338843,395.56198347107437,432.07438016528926,407.1404958677686,431.20661157024796,435.1818181818182,410.58677685950414,445.1900826446281,433.20661157024796,429.93388429752065,426.3388429752066,361.297520661157,396.9834710743802,431.45454545454544,412.58677685950414,388.55371900826447,430.3057851239669,407.9504132231405,416.1487603305785,420.1404958677686,384.3884297520661,420.3057851239669,408.900826446281,425.2314049586777,426.53719008264466,419.198347107438,369.07438016528926,392.1404958677686,420.0165289256198,397.1322314049587,425.44628099173553,395.4710743801653,425.3057851239669,395.6528925619835,371.6115702479339,377.5206611570248,391.43801652892563,394.58677685950414,439.0165289256198,380.4793388429752,368.8181818181818,397.1735537190083,409.5702479338843,392.59504132231405,417.0495867768595,415.6198347107438,424.97520661157023,394.6280991735537,,,,17
18,355.6776859504132,434.2892561983471,373.7190082644628,432.89256198347107,412.4793388429752,400.2892561983471,416.02479338842977,408.57851239669424,408.5123966942149,409.43801652892563,437.0,411.2809917355372,434.53719008264466,374.0165289256198,410.8429752066116,439.25925925925924,416.4876033057851,435.24793388429754,415.45454545454544,406.20661157024796,418.40495867768595,396.25619834710744,384.1818181818182,432.1487603305785,407.6776859504132,437.7107438016529,426.31404958677683,410.099173553719,418.6280991735537,445.3305785123967,394.198347107438,420.24793388429754,431.8429752066116,427.3801652892562,426.21487603305786,425.3801652892562,370.91735537190084,429.4710743801653,396.3636363636364,438.9504132231405,428.93388429752065,379.44628099173553,408.57851239669424,413.42148760330576,397.40495867768595,388.0,392.40495867768595,428.91735537190084,409.56198347107437,417.7190082644628,416.02479338842977,426.97520661157023,424.10743801652893,395.75206611570246,421.22314049586777,367.198347107438,396.702479338843,395.55371900826447,421.5702479338843,395.58677685950414,424.73553719008265,378.58677685950414,389.0413223140496,392.4297520661157,367.56198347107437,,,,18
19,397.64462809917353,408.2809917355372,409.09090909090907,442.2809917355372,397.10743801652893,435.97520661157023,405.42148760330576,437.3223140495868,411.26446280991735,431.6694214876033,410.3801652892562,444.77685950413223,424.6776859504132,430.2396694214876,430.8099173553719,427.8099173553719,397.3388429752066,372.55371900826447,427.7107438016529,411.5,414.56198347107437,414.5083333333333,429.7685950413223,414.79338842975204,411.11570247933884,424.504132231405,422.198347107438,415.21487603305786,395.3388429752066,397.78512396694214,408.05785123966945,375.1735537190083,419.11570247933884,384.6280991735537,379.6942148760331,387.8181818181818,427.7107438016529,391.0082644628099,419.1735537190083,393.88429752066116,367.59504132231405,420.3719008264463,428.2892561983471,426.94214876033055,371.0495867768595,439.06611570247935,378.099173553719,397.3471074380165,410.11570247933884,393.8677685950413,418.46280991735534,417.504132231405,428.73553719008265,396.53719008264466,366.74380165289256,424.07438016528926,422.8429752066116,435.75206611570246,434.31404958677683,406.4876033057851,415.94214876033055,415.45454545454544,409.7603305785124,437.9669421487603,435.12396694214874,355.57851239669424,,,19
20,404.9917355371901,407.7190082644628,416.801652892562,413.0357142857143,439.88429752066116,433.6942148760331,422.7190082644628,441.504132231405,435.9669421487603,405.801652892562,398.21487603305786,435.3305785123967,430.54545454545456,409.89256198347107,445.06611570247935,424.57851239669424,427.75206611570246,426.55371900826447,429.2809917355372,396.1487603305785,425.0330578512397,432.3471074380165,413.78512396694214,422.900826446281,421.6363636363636,396.4297520661157,395.8099173553719,374.1735537190083,377.1735537190083,390.39669421487605,365.35537190082647,353.8347107438017,397.54545454545456,408.26446280991735,405.42148760330576,412.39669421487605,371.6611570247934,411.6198347107438,414.3223140495868,415.8595041322314,406.4876033057851,382.1735537190083,425.78512396694214,418.78512396694214,393.900826446281,418.59504132231405,428.7190082644628,424.099173553719,370.05785123966945,376.60330578512395,437.78512396694214,397.5206611570248,410.08264462809916,393.198347107438,418.2314049586777,417.8595041322314,429.1570247933884,395.900826446281,365.08264462809916,421.8264462809917,423.6280991735537,436.3305785123967,431.0165289256198,,,,,,20
21,396.42148760330576,407.6280991735537,404.1322314049587,411.1322314049587,405.27272727272725,370.2809917355372,412.5123966942149,416.11570247933884,407.0082644628099,382.6198347107438,426.09090909090907,418.0,393.54545454545456,418.0495867768595,429.801652892562,368.801652892562,423.3801652892562,438.09090909090907,376.06611570247935,395.9669421487603,411.64462809917353,392.6280991735537,418.54545454545456,417.02479338842977,431.02479338842977,396.5206611570248,365.1322314049587,429.2314049586777,421.6198347107438,422.77685950413223,435.4297520661157,430.06611570247935,403.92561983471074,405.6694214876033,419.3636363636364,411.79245283018867,439.5123966942149,422.2892561983471,433.12396694214874,443.02912621359224,437.21487603305786,407.900826446281,430.8677685950413,401.0,434.5123966942149,411.05785123966945,444.60330578512395,422.7685950413223,424.87603305785126,426.90909090909093,429.0165289256198,431.900826446281,395.2396694214876,422.9669421487603,414.39669421487605,431.05785123966945,419.97520661157023,423.4876033057851,396.1404958677686,365.35537190082647,394.3636363636364,373.46280991735534,381.5206611570248,376.2314049586777,387.8264462809917,363.0330578512397,351.89256198347107,,21
22,421.87603305785126,435.39669421487605,429.9586776859504,404.97520661157023,419.72727272727275,409.71,421.504132231405,436.8264462809917,431.40495867768595,440.3801652892562,436.77685950413223,409.0082644628099,432.0495867768595,401.45454545454544,434.74380165289256,408.8429752066116,442.90909090909093,421.78512396694214,422.5123966942149,425.68595041322317,428.4297520661157,432.5206611570248,394.22314049586777,418.7603305785124,429.1487603305785,413.297520661157,417.87603305785126,425.07438016528926,395.8429752066116,363.6198347107438,393.8099173553719,370.5206611570248,378.53719008264466,374.91735537190084,384.53719008264466,360.2809917355372,352.2314049586777,395.55371900826447,406.25619834710744,401.25619834710744,408.55371900826447,368.43801652892563,402.77685950413223,410.75206611570246,403.77685950413223,380.9504132231405,414.8347107438017,423.97520661157023,415.79338842975204,393.78512396694214,427.8512396694215,421.495867768595,367.75206611570246,435.3223140495868,374.8347107438017,394.2809917355372,409.93388429752065,392.88429752066116,416.0413223140496,416.801652892562,428.6942148760331,396.9504132231405,363.801652892562,428.8595041322314,418.0413223140496,,,,22
23,351.1487603305785,405.8347107438017,399.3223140495868,408.39669421487605,405.73553719008265,410.5123966942149,404.79338842975204,379.702479338843,421.54545454545456,414.6198347107438,392.68595041322317,426.1404958677686,420.6776859504132,366.0,433.3884297520661,371.6942148760331,393.3057851239669,410.1652892561983,392.1322314049587,415.11570247933884,414.8512396694215,430.07438016528926,396.2396694214876,362.90909090909093,428.75206611570246,416.57851239669424,421.0330578512397,433.5123966942149,428.9917355371901,403.02479338842977,406.20661157024796,407.6218487394958,420.22314049586777,438.46280991735534,440.20661157024796,428.43801652892563,420.41322314049586,431.504132231405,435.0082644628099,406.8264462809917,408.8512396694215,431.1487603305785,403.198347107438,443.3305785123967,420.7107438016529,424.1322314049587,427.43801652892563,433.2809917355372,394.6942148760331,414.0495867768595,415.6694214876033,428.0,415.8099173553719,425.4876033057851,393.3057851239669,364.3223140495868,392.74380165289256,369.6198347107438,376.6528925619835,372.2314049586777,380.1652892561983,,,,,,,,23
24,351.46280991735534,403.7190082644628,396.198347107438,405.6115702479339,398.8347107438017,406.9669421487603,401.8512396694215,377.2314049586777,408.7685950413223,418.74380165289256,412.801652892562,394.73553719008265,423.54545454545456,416.6198347107438,364.56198347107437,429.801652892562,369.5289256198347,390.8347107438017,407.56198347107437,390.6280991735537,412.0,412.27272727272725,425.64462809917353,394.08264462809916,361.0165289256198,428.8512396694215,414.1818181818182,429.94214876033055,417.801652892562,430.55371900826447,400.297520661157,425.58677685950414,403.3719008264463,404.4830508474576,418.35537190082647,433.6528925619835,426.78512396694214,418.6528925619835,439.4793388429752,431.297520661157,432.45454545454544,404.8099173553719,402.8264462809917,408.46280991735534,427.60330578512395,440.099173553719,419.2892561983471,422.4793388429752,426.3223140495868,433.91735537190084,393.099173553719,409.88429752066116,412.8347107438017,425.39669421487605,412.44628099173553,423.4876033057851,391.1404958677686,362.7107438016529,389.5206611570248,367.8181818181818,369.44628099173553,376.24793388429754,,,,,,,24
25,400.59504132231405,393.0495867768595,403.43801652892563,399.1404958677686,405.24793388429754,416.0165289256198,410.35537190082647,391.5123966942149,420.504132231405,411.801652892562,362.1735537190083,425.8264462809917,389.75206611570246,366.3388429752066,405.6280991735537,388.7190082644628,409.7107438016529,409.8429752066116,424.41322314049586,391.8099173553719,359.4793388429752,424.78512396694214,410.78512396694214,426.8347107438017,414.2809917355372,428.3884297520661,400.56198347107437,423.68595041322317,,404.4320987654321,416.07438016528926,431.74380165289256,414.56198347107437,435.688679245283,423.6198347107438,436.297520661157,426.1487603305785,404.0330578512397,428.59504132231405,402.58677685950414,407.93388429752065,424.6115702479339,438.6280991735537,417.22314049586777,419.8181818181818,422.4297520661157,432.74380165289256,392.3057851239669,407.3223140495868,423.8264462809917,409.07438016528926,409.7603305785124,421.0495867768595,389.4876033057851,363.24793388429754,387.88429752066116,364.55371900826447,375.22314049586777,349.8677685950413,,,,,,,,,,25
26,395.6363636363636,400.74380165289256,411.44628099173553,407.5123966942149,389.5289256198347,415.11570247933884,408.21487603305786,359.12396694214874,419.5206611570248,385.10743801652893,404.6776859504132,384.64462809917353,406.10743801652893,406.57851239669424,420.27272727272725,389.09090909090907,358.4297520661157,421.5123966942149,406.8595041322314,410.801652892562,424.25619834710744,417.702479338843,398.1652892561983,402.0330578512397,409.77685950413223,428.3471074380165,412.0082644628099,419.53719008264466,433.53719008264466,424.1487603305785,400.3801652892562,424.702479338843,402.1818181818182,419.8512396694215,406.79338842975204,434.6115702479339,413.6611570247934,417.42148760330576,419.43801652892563,430.7603305785124,403.1404958677686,423.12396694214874,404.08264462809916,406.198347107438,417.75206611570246,386.0413223140496,363.88429752066116,384.9586776859504,361.53719008264466,371.9586776859504,347.91735537190084,396.4297520661157,386.91735537190084,399.495867768595,,,,,,,,,,,,,,,26
27,383.97520661157023,395.8264462809917,393.1818181818182,404.3471074380165,387.8595041322314,410.6280991735537,404.53719008264466,357.45454545454544,414.801652892562,382.7190082644628,403.10743801652893,384.06611570247935,401.3388429752066,403.9917355371901,414.72727272727275,387.90909090909093,357.44628099173553,416.58677685950414,403.8347107438017,420.801652892562,406.59504132231405,423.73553719008265,396.21487603305786,401.1487603305785,415.7107438016529,409.27272727272725,424.6528925619835,417.42148760330576,410.94214876033055,430.6198347107438,429.5964912280702,421.1652892561983,400.45454545454544,421.495867768595,401.1900826446281,405.53719008264466,416.7107438016529,431.42148760330576,411.79338842975204,415.1900826446281,417.9834710743802,427.8347107438017,400.1735537190083,423.504132231405,401.198347107438,403.9586776859504,382.8429752066116,415.60330578512395,383.8429752066116,359.05785123966945,365.27272727272725,385.0413223140496,359.79338842975204,371.64462809917353,345.5702479338843,394.4793388429752,,,,,,,,,,,,,27
28,343.89256198347107,390.55371900826447,390.7685950413223,388.9669421487603,400.7107438016529,384.87603305785126,405.6198347107438,400.6363636363636,355.4876033057851,410.89256198347107,378.297520661157,400.2809917355372,381.3223140495868,397.77685950413223,401.1404958677686,410.7685950413223,385.7190082644628,356.4297520661157,411.6280991735537,399.22314049586777,417.44628099173553,417.900826446281,398.6280991735537,412.8347107438017,393.27272727272725,405.8264462809917,421.20661157024796,413.6776859504132,407.43801652892563,424.93859649122805,425.9586776859504,420.27272727272725,398.4710743801653,417.9586776859504,398.0082644628099,403.801652892562,411.64462809917353,428.4297520661157,410.09090909090907,411.1570247933884,416.702479338843,425.44628099173553,397.94214876033055,417.9834710743802,397.3223140495868,399.1652892561983,383.3636363636364,412.8264462809917,358.78512396694214,379.7107438016529,364.495867768595,383.3223140495868,357.1322314049587,368.900826446281,,,,,,,,,,,,,,,28
29,342.8347107438017,387.3057851239669,386.3636363636364,387.8181818181818,396.9669421487603,383.9834710743802,402.02479338842977,397.20661157024796,352.6942148760331,375.8677685950413,405.74380165289256,397.59504132231405,379.7685950413223,393.6776859504132,397.54545454545456,407.42148760330576,384.3223140495868,354.8429752066116,395.3636363636364,413.75206611570246,415.58677685950414,398.198347107438,390.91735537190084,408.02479338842977,416.93388429752065,410.20661157024796,421.6611570247934,405.1570247933884,422.0495867768595,389.702479338843,419.35537190082647,395.5702479338843,416.07438016528926,395.41322314049586,401.8181818181818,407.4793388429752,425.11570247933884,408.1570247933884,416.07438016528926,408.09090909090907,422.89256198347107,395.099173553719,415.3305785123967,392.3801652892562,394.60330578512395,381.6528925619835,410.97520661157023,358.6363636363636,378.35537190082647,366.2314049586777,380.5206611570248,354.94214876033055,,,,,,,,,,,,,,,,,29
